date,region_code,pressure_index,estimate_label
2024-07-19,SHG,0.0,censored_likelihood_pressure_index
2024-07-20,BDH,1.4431110953042636,censored_likelihood_pressure_index
2024-07-20,HGA,2.4946363779027916,censored_likelihood_pressure_index
2024-07-21,BDH,1.2972196532381761,censored_likelihood_pressure_index
2024-07-21,HGA,2.511517855391461,censored_likelihood_pressure_index
2024-07-21,SHG,0.0,censored_likelihood_pressure_index
2024-07-23,BDH,1.4000823121701496,censored_likelihood_pressure_index
2024-07-23,HGA,2.0309832275922703,censored_likelihood_pressure_index
2024-07-25,SHG,0.0,censored_likelihood_pressure_index
2024-07-26,SHG,0.0,censored_likelihood_pressure_index
2024-07-28,SHG,0.0,censored_likelihood_pressure_index
2024-08-01,BDH,0.38744133894522853,censored_likelihood_pressure_index
2024-08-02,BDH,0.5016741665137248,censored_likelihood_pressure_index
2024-08-02,HGA,2.2349385333213956,censored_likelihood_pressure_index
2024-08-02,SHG,0.0,censored_likelihood_pressure_index
2024-08-03,BDH,1.9716816140925113,censored_likelihood_pressure_index
2024-08-03,HGA,2.6919641578498834,censored_likelihood_pressure_index
2024-08-04,BDH,0.9158588483448395,censored_likelihood_pressure_index
2024-08-04,HGA,2.9448767752678378,censored_likelihood_pressure_index
2024-08-05,BDH,1.883606523746458,censored_likelihood_pressure_index
2024-08-05,HGA,2.423500183991795,censored_likelihood_pressure_index
2024-08-05,SHG,4.791395317593423,censored_likelihood_pressure_index
2024-08-06,BDH,2.468932274081507,censored_likelihood_pressure_index
2024-08-06,HGA,2.815073591097447,censored_likelihood_pressure_index
2024-08-06,SHG,5.338809480177991,censored_likelihood_pressure_index
2024-08-07,BDH,1.7825745906222985,censored_likelihood_pressure_index
2024-08-07,HGA,2.7611210878131396,censored_likelihood_pressure_index
2024-08-07,SHG,5.437473746713493,censored_likelihood_pressure_index
2024-08-08,BDH,0.7554212971761218,censored_likelihood_pressure_index
2024-08-08,HGA,2.9463737192938417,censored_likelihood_pressure_index
2024-08-08,SHG,5.068718406422714,censored_likelihood_pressure_index
